Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Order_Quantity,Order_Value_INR,Delayed
ORD-00205,2023-09-14,2023-09-16,2023-09-17,2023-09-21,Kolkata,Coimbatore,Standard,Medium,538.0,50,32337.34,0
ORD-00206,2023-03-10,2023-03-12,2023-03-21,2023-03-20,Pune,Vadodara,Economy,Medium,2009.0,85,44169.51,1
ORD-00207,2022-08-05,2022-08-06,2022-08-12,2022-08-11,Pune,Vadodara,Standard,Critical,1713.0,183,20406.45,1
ORD-00208,2023-07-07,2023-07-09,2023-07-20,2023-07-14,Ahmedabad,Visakhapatnam,Standard,High,2435.0,183,3797.79,1
ORD-00209,2023-12-08,2023-12-12,2023-12-13,2023-12-13,Mumbai,Jaipur,Same Day,High,690.0,4,26044.52,0
ORD-00210,2022-07-25,2022-08-01,2022-08-03,2022-08-04,Kolkata,Jaipur,Express,Medium,1852.0,182,17625.64,0
ORD-00211,2024-01-01,2024-01-08,2024-01-12,2024-01-11,Ahmedabad,Visakhapatnam,Express,Low,2019.0,61,33775.16,1
ORD-00212,2022-11-16,2022-11-20,2022-11-27,2022-11-25,Pune,Nagpur,Standard,Critical,2248.0,111,47576.13,1
ORD-00213,2023-02-13,2023-02-13,2023-02-16,2023-02-16,Mumbai,Indore,Express,Medium,1488.0,78,24537.61,0
ORD-00214,2023-11-19,2023-11-19,2023-11-25,2023-11-24,Bangalore,Nagpur,Standard,Low,1684.0,83,23576.42,1
ORD-00215,2023-10-28,2023-10-29,2023-11-01,2023-11-06,Ahmedabad,Surat,Economy,Medium,312.0,133,32901.95,0
ORD-00216,2023-01-18,2023-01-19,2023-01-25,2023-01-24,Bangalore,Bhopal,Standard,Low,1837.0,100,5623.13,1
ORD-00217,2023-03-25,2023-04-02,2023-04-16,2023-04-10,Hyderabad,Surat,Economy,Medium,2241.0,146,13048.56,1
ORD-00218,2023-06-14,2023-06-15,2023-06-21,2023-06-18,Mumbai,Agra,Express,High,2443.0,172,45989.48,1
ORD-00219,2023-04-08,2023-04-09,2023-04-11,2023-04-17,Delhi,Kochi,Economy,Critical,673.0,31,33662.16,0
ORD-00220,2022-05-04,2022-05-07,2022-05-11,2022-05-08,Hyderabad,Patna,Same Day,Critical,1066.0,119,1165.48,1
ORD-00221,2022-09-11,2022-09-15,2022-09-17,2022-09-18,Ahmedabad,Patna,Express,Low,930.0,94,10628.96,0
ORD-00222,2022-08-19,2022-08-20,2022-08-26,2022-08-25,Kolkata,Kochi,Standard,Medium,2099.0,149,34300.44,1
ORD-00223,2022-03-07,2022-03-07,2022-03-14,2022-03-12,Hyderabad,Kochi,Standard,Low,1377.0,175,38337.76,1
ORD-00224,2022-12-13,2022-12-17,2022-12-28,2022-12-22,Hyderabad,Surat,Standard,High,2351.0,30,42073.05,1
ORD-00225,2022-01-22,2022-01-25,2022-01-27,2022-02-02,Ahmedabad,Patna,Economy,Medium,502.0,55,14962.75,0
ORD-00226,2023-08-26,2023-08-28,2023-09-02,2023-09-05,Kolkata,Patna,Economy,High,1233.0,105,46585.92,0
ORD-00227,2023-07-22,2023-07-26,2023-07-30,2023-07-29,Kolkata,Bhubaneswar,Express,High,2106.0,196,27870.87,1
ORD-00228,2022-08-24,2022-08-26,2022-09-02,2022-08-31,Pune,Coimbatore,Standard,Medium,1732.0,197,34978.68,1
ORD-00229,2023-08-26,2023-08-30,2023-09-09,2023-09-04,Delhi,Agra,Standard,Medium,2305.0,41,30038.57,1
ORD-00230,2022-08-14,2022-08-17,2022-08-20,2022-08-20,Kolkata,Agra,Express,Critical,1204.0,173,6575.63,0
ORD-00231,2022-01-08,2022-01-12,2022-01-13,2022-01-15,Chennai,Patna,Express,Critical,453.0,74,48174.18,0
ORD-00232,2022-03-14,2022-03-17,2022-03-21,2022-03-18,Chennai,Kochi,Same Day,Medium,2249.0,158,6582.34,1
ORD-00233,2023-12-26,2023-12-29,2024-01-08,2024-01-06,Delhi,Jaipur,Economy,Medium,2151.0,77,13116.66,1
ORD-00234,2023-10-09,2023-10-15,2023-10-22,2023-10-20,Mumbai,Indore,Standard,Critical,1746.0,85,40774.58,1
ORD-00235,2022-03-02,2022-03-05,2022-03-06,2022-03-08,Ahmedabad,Bhopal,Express,Low,677.0,173,31120.55,0
ORD-00236,2022-08-23,2022-08-23,2022-08-25,2022-08-26,Mumbai,Visakhapatnam,Express,Medium,636.0,104,41988.38,0
ORD-00237,2022-03-11,2022-03-14,2022-03-19,2022-03-19,Chennai,Kochi,Standard,Low,1698.0,173,26028.94,0
ORD-00238,2022-02-02,2022-02-05,2022-02-10,2022-02-10,Kolkata,Coimbatore,Standard,Medium,1493.0,79,19161.17,0
ORD-00239,2022-12-05,2022-12-05,2022-12-09,2022-12-10,Delhi,Patna,Standard,Low,1495.0,84,46131.35,0
ORD-00240,2022-03-14,2022-03-18,2022-03-21,2022-03-26,Mumbai,Vadodara,Economy,Medium,153.0,173,2294.49,0
ORD-00241,2023-06-11,2023-06-14,2023-06-15,2023-06-17,Mumbai,Lucknow,Express,Medium,303.0,183,42878.45,0
ORD-00242,2022-09-01,2022-09-02,2022-09-04,2022-09-05,Bangalore,Agra,Express,Medium,1546.0,187,11925.48,0
ORD-00243,2022-10-13,2022-10-14,2022-10-18,2022-10-22,Ahmedabad,Surat,Economy,Critical,148.0,133,42512.45,0
ORD-00244,2023-11-17,2023-11-19,2023-11-23,2023-11-20,Hyderabad,Surat,Same Day,High,2250.0,124,7390.23,1
ORD-00245,2023-05-13,2023-05-15,2023-05-18,2023-05-20,Chennai,Agra,Standard,High,1934.0,32,29220.84,0
ORD-00246,2022-08-08,2022-08-11,2022-08-14,2022-08-14,Kolkata,Indore,Express,High,1969.0,6,44461.34,0
ORD-00247,2023-07-07,2023-07-11,2023-07-12,2023-07-14,Delhi,Kochi,Express,Low,927.0,94,23940.21,0
ORD-00248,2022-05-16,2022-05-19,2022-05-20,2022-05-20,Mumbai,Vadodara,Same Day,Medium,387.0,26,37455.05,0
ORD-00249,2023-08-08,2023-08-08,2023-08-09,2023-08-09,Ahmedabad,Indore,Same Day,Critical,1006.0,37,40331.25,0
ORD-00250,2023-08-14,2023-08-22,2023-08-25,2023-08-25,Hyderabad,Jaipur,Express,Medium,1754.0,13,36956.46,0
ORD-00251,2023-04-30,2023-05-05,2023-05-06,2023-05-10,Chennai,Chandigarh,Standard,Low,210.0,93,46303.82,0
ORD-00252,2022-09-06,2022-09-14,2022-09-22,2022-09-22,Chennai,Nagpur,Economy,High,1653.0,197,22618.29,0
ORD-00253,2023-04-30,2023-05-03,2023-05-04,2023-05-08,Ahmedabad,Agra,Standard,Medium,447.0,25,9069.71,0
ORD-00254,2023-02-21,2023-02-23,2023-02-28,2023-02-28,Bangalore,Lucknow,Standard,Medium,1350.0,141,2866.65,0
ORD-00255,2022-07-14,2022-07-19,2022-07-21,2022-07-24,Delhi,Nagpur,Standard,Critical,865.0,20,12699.76,0
ORD-00256,2022-04-07,2022-04-08,2022-04-16,2022-04-13,Mumbai,Vadodara,Standard,High,1577.0,72,7588.28,1
ORD-00257,2022-04-10,2022-04-14,2022-04-23,2022-04-19,Delhi,Agra,Standard,Medium,1969.0,188,28118.46,1
ORD-00258,2023-11-06,2023-11-11,2023-11-20,2023-11-19,Ahmedabad,Chandigarh,Economy,Critical,1465.0,149,9654.79,1
ORD-00259,2023-03-18,2023-03-21,2023-03-27,2023-03-29,Ahmedabad,Lucknow,Economy,High,1208.0,115,2427.22,0
ORD-00260,2022-12-29,2023-01-05,2023-01-12,2023-01-10,Delhi,Nagpur,Standard,High,1268.0,127,2281.5,1
ORD-00261,2023-03-10,2023-03-11,2023-03-12,2023-03-16,Pune,Lucknow,Standard,Low,450.0,189,41662.69,0
ORD-00262,2023-02-25,2023-02-26,2023-02-27,2023-03-03,Hyderabad,Indore,Standard,Low,689.0,26,29776.77,0
ORD-00263,2023-04-24,2023-04-26,2023-04-28,2023-05-01,Chennai,Bhopal,Standard,High,509.0,54,18225.22,0
ORD-00264,2022-02-25,2022-02-27,2022-03-06,2022-03-04,Pune,Bhubaneswar,Standard,High,1004.0,170,44764.29,1
ORD-00265,2023-11-21,2023-11-22,2023-11-24,2023-11-30,Kolkata,Lucknow,Economy,High,519.0,139,3974.73,0
ORD-00266,2023-11-01,2023-11-03,2023-11-06,2023-11-08,Chennai,Vadodara,Standard,Low,1095.0,165,49025.94,0
ORD-00267,2023-10-24,2023-10-29,2023-10-30,2023-11-01,Chennai,Chandigarh,Express,,1743.0,125,31006.44,0
ORD-00268,2022-04-11,2022-04-13,2022-04-22,2022-04-18,Hyderabad,Indore,Standard,High,2135.0,11,9581.48,1
ORD-00269,2022-03-04,2022-03-11,2022-03-24,2022-03-19,Kolkata,Bhubaneswar,Economy,Low,2327.0,27,34113.92,1
ORD-00270,2023-02-17,2023-02-17,2023-02-19,2023-02-18,Mumbai,Indore,Same Day,Medium,612.0,94,38287.37,1
ORD-00271,2022-12-14,2022-12-15,2022-12-23,2022-12-23,Kolkata,Jaipur,Economy,Low,1849.0,83,21752.47,0
ORD-00272,2022-04-22,2022-04-30,2022-05-01,2022-05-01,Mumbai,Patna,Same Day,Low,2124.0,34,43150.81,0
ORD-00273,2022-09-12,2022-09-15,2022-09-16,2022-09-20,Bangalore,Agra,Standard,High,275.0,38,7961.25,0
ORD-00274,2022-07-16,2022-07-18,2022-07-21,2022-07-23,Bangalore,Surat,Standard,,847.0,189,14302.46,0
ORD-00275,2022-07-14,2022-07-20,2022-07-23,2022-07-23,Kolkata,Jaipur,Express,Medium,2381.0,87,5127.87,0
ORD-00276,2023-07-04,2023-07-08,2023-07-10,2023-07-13,Delhi,Chandigarh,Standard,Medium,1009.0,181,10938.45,0
ORD-00277,2023-04-05,2023-04-06,2023-04-08,2023-04-09,Ahmedabad,Kochi,Express,High,1554.0,65,12317.08,0
ORD-00278,2022-05-24,2022-05-25,2022-05-26,2022-05-30,Kolkata,Visakhapatnam,Standard,Medium,502.0,131,45922.84,0
ORD-00279,2023-03-09,2023-03-11,2023-03-13,2023-03-16,Pune,Vadodara,Standard,Medium,865.0,195,4366.43,0
ORD-00280,2022-07-07,2022-07-10,2022-07-12,2022-07-13,Pune,Vadodara,Express,Critical,708.0,156,21657.05,0
ORD-00281,2022-10-13,2022-10-21,2022-10-22,2022-10-24,Hyderabad,Kochi,Express,,596.0,142,26853.74,0
ORD-00282,2023-04-19,2023-04-19,2023-04-20,2023-04-20,Ahmedabad,Surat,Same Day,Critical,1265.0,52,44985.31,0
ORD-00283,2022-09-13,2022-09-17,2022-09-18,2022-09-22,Ahmedabad,Indore,Standard,Low,66.0,30,49885.96,0
ORD-00284,2022-03-19,2022-03-24,2022-03-25,2022-03-27,Mumbai,Bhopal,Express,Medium,1293.0,186,37792.71,0
ORD-00285,2023-03-30,2023-04-04,2023-04-12,2023-04-09,Chennai,Visakhapatnam,Standard,Medium,2255.0,182,48554.15,1
ORD-00286,2023-07-18,2023-07-20,2023-07-24,2023-07-25,Hyderabad,Vadodara,Standard,Critical,1119.0,197,39461.51,0
ORD-00287,2022-04-11,2022-04-13,2022-04-15,2022-04-16,Pune,Chandigarh,Express,Medium,2196.0,113,48178.53,0
ORD-00288,2022-02-21,2022-02-23,2022-03-03,2022-02-28,Pune,Vadodara,Standard,Medium,1818.0,143,35509.9,1
ORD-00289,2023-10-30,2023-10-31,2023-11-02,2023-11-05,Bangalore,Surat,Standard,Critical,1110.0,166,4448.29,0
ORD-00290,2023-07-08,2023-07-13,2023-07-21,2023-07-18,Mumbai,Coimbatore,Standard,Medium,2377.0,142,20395.05,1
ORD-00291,2022-01-16,2022-01-16,2022-01-19,2022-01-21,Pune,Bhubaneswar,Standard,Medium,351.0,185,32506.57,0
ORD-00292,2022-04-06,2022-04-07,2022-04-09,2022-04-12,Pune,Bhubaneswar,Standard,Medium,230.0,187,17860.57,0
ORD-00293,2022-08-31,2022-09-04,2022-09-06,2022-09-09,Mumbai,Kochi,Standard,High,656.0,8,14032.5,0
ORD-00294,2022-06-20,2022-06-27,2022-06-29,2022-07-02,Pune,Vadodara,Standard,Low,749.0,72,29081.26,0
ORD-00295,2023-02-21,2023-03-01,2023-03-06,2023-03-06,Chennai,Patna,Standard,Low,1042.0,147,46708.34,0
ORD-00296,2023-05-13,2023-05-14,2023-05-17,2023-05-17,Delhi,Visakhapatnam,Express,Medium,1189.0,32,2231.6,0
ORD-00297,2023-05-08,2023-05-11,2023-05-12,2023-05-16,Hyderabad,Vadodara,Standard,Medium,240.0,95,38576.94,0
ORD-00298,2022-08-07,2022-08-10,2022-08-17,2022-08-15,Chennai,Coimbatore,Standard,Critical,2350.0,157,36275.0,1
ORD-00299,2023-02-15,2023-02-19,2023-02-20,2023-02-24,Chennai,Vadodara,Standard,Critical,1030.0,41,48215.69,0
ORD-00300,2022-03-02,2022-03-06,2022-03-10,2022-03-09,Delhi,Indore,,High,2056.0,75,46570.21,1
ORD-00301,2022-06-18,2022-06-21,2022-06-27,2022-06-29,Bangalore,Kochi,Economy,High,1234.0,45,38230.51,0
ORD-00302,2023-01-24,2023-01-29,2023-01-31,2023-01-30,Ahmedabad,Bhopal,Same Day,High,177.0,13,26260.23,1
ORD-00303,2022-01-03,2022-01-05,2022-01-08,2022-01-06,Hyderabad,Visakhapatnam,Same Day,Low,2115.0,155,10611.24,1
ORD-00304,2023-02-04,2023-02-09,2023-02-15,2023-02-12,Bangalore,Agra,Express,High,1866.0,19,27489.17,1
ORD-00305,2022-09-29,2022-10-04,2022-10-07,2022-10-07,Bangalore,Agra,Express,Medium,1808.0,154,38384.92,0
ORD-00306,2023-04-11,2023-04-15,2023-04-18,2023-04-18,Chennai,Surat,Express,Medium,619.0,53,44835.63,0
ORD-00307,2022-10-20,2022-10-25,2022-10-29,2022-10-30,Pune,Lucknow,,High,1396.0,179,39590.74,0
ORD-00308,2023-03-10,2023-03-12,2023-03-20,2023-03-17,Bangalore,Bhopal,Standard,Medium,1945.0,165,10165.71,1
ORD-00309,2023-12-15,2023-12-17,2023-12-18,2023-12-22,Delhi,Agra,Standard,High,675.0,137,30184.47,0
ORD-00310,2023-07-24,2023-07-25,2023-08-03,2023-08-02,Ahmedabad,Visakhapatnam,Economy,Medium,1736.0,180,16942.59,1
ORD-00311,2023-11-09,2023-11-17,2023-11-18,2023-11-20,Hyderabad,Lucknow,Express,High,204.0,182,955.68,0
ORD-00312,2023-05-14,2023-05-19,2023-05-20,2023-05-20,Kolkata,Indore,Same Day,Low,1459.0,3,10410.94,0
ORD-00313,2022-06-08,2022-06-09,2022-06-12,2022-06-14,Mumbai,Surat,Standard,High,834.0,96,6104.42,0
ORD-00314,2022-07-14,2022-07-19,2022-07-20,2022-07-22,Pune,Coimbatore,Express,High,295.0,197,42214.6,0
ORD-00315,2022-10-31,2022-11-04,2022-11-08,2022-11-09,Delhi,Bhubaneswar,Standard,Medium,1550.0,136,13296.06,0
ORD-00316,2022-08-11,2022-08-13,2022-08-20,2022-08-18,Mumbai,Coimbatore,Standard,Medium,1755.0,14,14592.55,1
ORD-00317,2022-03-01,2022-03-05,2022-03-08,2022-03-13,Ahmedabad,Coimbatore,Economy,Low,587.0,120,48016.86,0
ORD-00318,2023-08-17,2023-08-21,2023-08-24,2023-08-24,Ahmedabad,Coimbatore,Express,Low,1940.0,131,19264.79,0
ORD-00319,2023-07-10,2023-07-12,2023-07-18,2023-07-17,Kolkata,Bhubaneswar,Standard,High,1891.0,152,974.49,1
ORD-00320,2022-03-04,2022-03-07,2022-03-16,2022-03-15,Bangalore,Agra,Economy,,970.0,13,14550.38,1
ORD-00321,2022-11-18,2022-11-23,2022-11-27,2022-11-28,Chennai,Vadodara,Standard,Medium,574.0,171,6405.33,0
ORD-00322,2022-02-28,2022-03-04,2022-03-14,2022-03-12,Chennai,Jaipur,Economy,High,1579.0,157,5589.02,1
ORD-00323,2022-02-21,2022-02-21,2022-02-22,2022-02-26,Hyderabad,Agra,Standard,High,85.0,72,4335.62,0
ORD-00324,2023-08-22,2023-08-24,2023-08-27,2023-08-29,Delhi,Bhubaneswar,Standard,Medium,734.0,179,29866.34,0
ORD-00325,2023-05-04,2023-05-09,2023-05-10,2023-05-14,Delhi,Chandigarh,Standard,High,69.0,170,9872.71,0
ORD-00326,2023-05-30,2023-05-30,2023-06-06,2023-06-04,Bangalore,Jaipur,Standard,High,2418.0,159,18381.52,1
ORD-00327,2023-06-28,2023-06-30,2023-07-01,2023-07-05,Ahmedabad,Jaipur,Standard,Medium,449.0,191,43169.88,0
ORD-00328,2022-06-11,2022-06-15,2022-06-16,2022-06-18,Hyderabad,Vadodara,Express,Medium,1021.0,154,21504.74,0
ORD-00329,2022-02-28,2022-03-07,2022-03-15,2022-03-15,Bangalore,Visakhapatnam,Economy,Low,1956.0,146,45826.72,0
ORD-00330,2023-06-05,2023-06-09,2023-06-10,2023-06-10,Mumbai,Bhubaneswar,Same Day,Critical,1216.0,82,25147.93,0
ORD-00331,2022-03-24,2022-03-28,2022-04-01,2022-04-02,Chennai,Kochi,Standard,Critical,1165.0,57,20242.41,0
ORD-00332,2022-07-10,2022-07-11,2022-07-14,2022-07-14,Chennai,Patna,Express,High,883.0,7,37644.25,0
ORD-00333,2022-03-12,2022-03-13,2022-03-21,2022-03-18,Ahmedabad,Patna,Standard,Low,1873.0,112,4122.17,1
ORD-00334,2023-09-02,2023-09-05,2023-09-12,2023-09-10,Delhi,Visakhapatnam,Standard,Medium,2032.0,48,4929.18,1
ORD-00335,2022-03-11,2022-03-19,2022-03-20,2022-03-22,Ahmedabad,Chandigarh,Express,Low,903.0,80,32772.7,0
ORD-00336,2023-11-23,2023-11-26,2023-11-27,2023-11-29,Bangalore,Nagpur,Express,Low,100.0,119,24603.57,0
ORD-00337,2022-08-29,2022-08-30,2022-08-31,2022-09-04,Delhi,Kochi,Standard,High,624.0,120,39625.55,0
ORD-00338,2023-02-18,2023-02-22,2023-02-24,2023-02-27,Hyderabad,Nagpur,Standard,Critical,1198.0,60,45855.41,0
ORD-00339,2022-05-03,2022-05-05,2022-05-15,2022-05-13,Bangalore,Vadodara,Economy,Critical,2247.0,33,19724.16,1
ORD-00340,2023-08-07,2023-08-12,2023-08-20,2023-08-17,Kolkata,Lucknow,Standard,High,2411.0,115,30022.3,1
ORD-00341,2022-09-10,2022-09-18,2022-09-21,2022-09-21,Mumbai,Coimbatore,Express,Low,2402.0,128,25284.48,0
ORD-00342,2023-08-16,2023-08-23,2023-08-27,2023-08-26,Pune,Kochi,Express,Medium,1765.0,3,49089.73,1
ORD-00343,2023-09-01,2023-09-05,2023-09-07,2023-09-10,Kolkata,Visakhapatnam,Standard,Medium,731.0,4,41638.68,0
ORD-00344,2022-02-10,2022-02-12,2022-02-15,2022-02-17,Bangalore,Surat,Standard,High,887.0,100,45631.02,0
ORD-00345,2023-09-27,2023-09-27,2023-10-02,2023-10-02,Kolkata,Nagpur,Standard,High,1127.0,4,13089.83,0
ORD-00346,2022-03-25,2022-03-26,2022-03-27,2022-03-27,Delhi,Chandigarh,Same Day,Medium,2361.0,42,38740.06,0
ORD-00347,2023-03-06,2023-03-11,2023-03-15,2023-03-14,Delhi,Chandigarh,Express,Medium,1645.0,9,13640.92,1
ORD-00348,2023-11-05,2023-11-07,2023-11-08,2023-11-10,Delhi,Kochi,Express,Low,54.0,51,10832.76,0
ORD-00349,2023-08-21,2023-08-23,2023-08-28,2023-08-31,Kolkata,Vadodara,Economy,Medium,1176.0,145,47241.17,0
ORD-00350,2023-08-02,2023-08-10,2023-08-13,2023-08-11,Ahmedabad,Jaipur,Same Day,Medium,1269.0,145,1455.57,1
ORD-00351,2023-06-20,2023-06-24,2023-06-27,2023-06-27,Mumbai,Surat,Express,Low,823.0,97,48286.74,0
ORD-00352,2022-11-20,2022-11-21,2022-11-22,2022-11-24,Ahmedabad,Indore,Express,Medium,926.0,20,7888.46,0
ORD-00353,2022-09-25,2022-09-26,2022-09-28,2022-09-29,Delhi,Surat,Express,High,1041.0,142,41062.19,0
ORD-00354,2022-07-29,2022-07-30,2022-07-31,2022-08-02,Bangalore,Visakhapatnam,Express,Medium,96.0,22,14158.17,0
ORD-00355,2023-11-17,2023-11-20,2023-11-21,2023-11-23,Bangalore,Chandigarh,Express,Low,318.0,180,17859.77,0
ORD-00356,2022-11-18,2022-11-19,2022-11-21,2022-11-22,Chennai,Lucknow,Express,Low,419.0,27,11229.51,0
ORD-00357,2022-09-02,2022-09-04,2022-09-07,2022-09-09,Ahmedabad,Agra,Standard,Medium,685.0,43,29482.95,0
ORD-00358,2022-09-29,2022-10-03,2022-10-08,2022-10-06,Mumbai,Vadodara,Express,Medium,1179.0,131,17730.73,1
ORD-00359,2023-02-10,2023-02-11,2023-02-15,2023-02-16,Bangalore,Coimbatore,Standard,Medium,1743.0,94,33040.96,0
ORD-00360,2022-05-15,2022-05-19,2022-05-25,2022-05-24,Chennai,Nagpur,Standard,Medium,1732.0,8,1274.54,1
ORD-00361,2023-11-19,2023-11-21,2023-11-22,2023-11-26,Mumbai,Nagpur,Standard,Medium,706.0,86,3686.56,0
ORD-00362,2023-10-23,2023-10-28,2023-10-29,2023-10-31,Delhi,Lucknow,Express,High,169.0,89,5433.23,0
ORD-00363,2022-11-04,2022-11-07,2022-11-08,2022-11-10,Ahmedabad,Bhopal,Express,Medium,880.0,138,21240.19,0
ORD-00364,2023-04-14,2023-04-22,2023-04-29,2023-04-27,Pune,Coimbatore,Standard,High,1860.0,113,40832.41,1
ORD-00365,2022-11-20,2022-11-23,2022-11-24,2022-11-26,Hyderabad,Vadodara,Express,Medium,1131.0,157,44464.81,0
ORD-00366,2022-03-16,2022-03-16,2022-03-19,2022-03-19,Delhi,Vadodara,Express,Low,2024.0,168,12618.13,0
ORD-00367,2022-01-10,2022-01-14,2022-01-17,2022-01-19,Bangalore,Agra,Standard,Medium,1419.0,193,28931.3,0
ORD-00368,2023-04-15,2023-04-16,2023-04-17,2023-04-19,Kolkata,Kochi,Express,Medium,790.0,21,38534.07,0
ORD-00369,2023-09-29,2023-10-02,2023-10-04,2023-10-03,Pune,Visakhapatnam,Same Day,Critical,166.0,152,14797.06,1
ORD-00370,2023-07-31,2023-08-05,2023-08-07,2023-08-06,Kolkata,Chandigarh,Same Day,High,1903.0,188,20745.88,1
ORD-00371,2022-04-13,2022-04-21,2022-04-24,2022-04-24,Mumbai,Patna,Express,Critical,1200.0,154,26436.72,0
ORD-00372,2022-03-17,2022-03-18,2022-03-24,2022-03-21,Kolkata,Bhubaneswar,Express,Critical,1981.0,9,7176.3,1
ORD-00373,2023-07-05,2023-07-08,2023-07-12,2023-07-13,Pune,Lucknow,Standard,High,1062.0,148,1786.12,0
ORD-00374,2022-08-07,2022-08-11,2022-08-16,2022-08-16,Pune,Lucknow,Standard,Medium,1714.0,184,8063.89,0
ORD-00375,2023-06-03,2023-06-11,2023-06-15,2023-06-16,Delhi,Surat,Standard,Medium,1131.0,36,31529.25,0
ORD-00376,2022-09-29,2022-10-02,2022-10-05,2022-10-10,Chennai,Kochi,Economy,Critical,683.0,36,4144.1,0
ORD-00377,2022-05-16,2022-05-17,2022-05-18,2022-05-22,Delhi,Kochi,Standard,High,562.0,73,9889.97,0
ORD-00378,2022-12-24,2022-12-25,2022-12-27,2022-12-30,Mumbai,Vadodara,Standard,Low,1169.0,150,17223.77,0
ORD-00379,2022-03-12,2022-03-17,2022-03-24,2022-03-25,Bangalore,Patna,Economy,High,1191.0,1,4354.57,0
ORD-00380,2022-09-08,2022-09-10,2022-09-12,2022-09-18,Kolkata,Bhubaneswar,Economy,Low,609.0,69,9989.11,0
ORD-00381,2023-01-14,2023-01-16,2023-01-17,2023-01-17,Chennai,Kochi,Same Day,Medium,537.0,37,45607.85,0
ORD-00382,2022-10-19,2022-10-23,2022-10-25,2022-10-28,Ahmedabad,Vadodara,Standard,Medium,946.0,72,1455.31,0
ORD-00383,2022-06-11,2022-06-13,2022-06-18,2022-06-18,Hyderabad,Jaipur,Standard,High,1262.0,107,32844.88,0
ORD-00384,2023-03-25,2023-04-01,2023-04-02,2023-04-06,Pune,Chandigarh,Standard,High,753.0,96,19528.24,0
ORD-00385,2023-07-11,2023-07-14,2023-07-19,2023-07-19,Chennai,Agra,Standard,Medium,1520.0,141,33796.11,0
ORD-00386,2023-12-22,2023-12-23,2023-12-26,2023-12-28,Bangalore,Visakhapatnam,Standard,Low,630.0,84,29640.24,0
ORD-00387,2022-11-06,2022-11-09,2022-11-15,2022-11-12,Ahmedabad,Jaipur,Express,Medium,2344.0,43,11563.19,1
ORD-00388,2023-09-19,2023-09-22,2023-09-23,2023-09-30,Chennai,Agra,Economy,High,203.0,37,42436.87,0
ORD-00389,2023-11-01,2023-11-03,2023-11-06,2023-11-08,Delhi,Bhopal,Standard,Medium,1729.0,25,24851.05,0
ORD-00390,2023-06-26,2023-07-01,2023-07-08,2023-07-04,Ahmedabad,Visakhapatnam,Express,Medium,1046.0,149,41215.53,1
ORD-00391,2022-01-09,2022-01-13,2022-01-18,2022-01-16,Hyderabad,Chandigarh,Express,Low,1293.0,169,20597.62,1
ORD-00392,2023-11-15,2023-11-18,2023-11-23,2023-11-23,Bangalore,Coimbatore,Standard,Medium,1142.0,73,49241.93,0
ORD-00393,2023-07-22,2023-07-22,2023-07-23,2023-07-25,Pune,Indore,Express,Medium,1058.0,170,38639.22,0
ORD-00394,2022-11-03,2022-11-08,2022-11-15,2022-11-13,Bangalore,Chandigarh,Standard,High,2191.0,42,48314.54,1
ORD-00395,2023-11-11,2023-11-12,2023-11-17,2023-11-17,Mumbai,Chandigarh,Standard,Low,1823.0,2,25959.16,0
ORD-00396,2022-04-17,2022-04-22,2022-04-25,2022-04-23,Mumbai,Patna,Same Day,High,1007.0,196,23947.71,1
ORD-00397,2022-05-18,2022-05-21,2022-05-23,2022-05-26,Chennai,Coimbatore,Standard,Medium,502.0,136,37894.96,0
ORD-00398,2022-09-28,2022-10-01,2022-10-06,2022-10-09,Ahmedabad,Jaipur,Economy,Medium,1277.0,96,44074.42,0
ORD-00399,2022-04-29,2022-05-02,2022-05-09,2022-05-07,Chennai,Bhubaneswar,Standard,Medium,2315.0,61,48225.22,1
ORD-00400,2022-04-20,2022-04-22,2022-04-29,2022-04-25,Kolkata,Surat,Express,High,2438.0,14,16565.32,1
ORD-00401,2023-07-21,2023-07-23,2023-07-27,2023-07-26,Hyderabad,Vadodara,Express,Critical,600.0,113,40035.88,1
ORD-00402,2022-06-09,2022-06-12,2022-06-20,2022-06-17,Pune,Patna,Standard,Critical,1685.0,77,10926.96,1
ORD-00403,2022-10-06,2022-10-06,2022-10-12,2022-10-11,Chennai,Chandigarh,Standard,Medium,1362.0,21,27505.93,1
ORD-00404,2022-10-16,2022-10-21,2022-10-24,2022-10-24,Kolkata,Surat,Express,Medium,1807.0,152,9402.48,0
ORD-00405,2023-09-12,2023-09-16,2023-09-17,2023-09-24,Ahmedabad,Vadodara,Economy,High,406.0,178,17696.17,0
ORD-00406,2022-08-04,2022-08-06,2022-08-17,2022-08-14,Hyderabad,Visakhapatnam,Economy,High,2120.0,173,46602.24,1
ORD-00407,2022-12-18,2022-12-21,2022-12-25,2022-12-24,Pune,Coimbatore,Express,Low,1835.0,192,7731.49,1
ORD-00408,2022-07-28,2022-08-04,2022-08-06,2022-08-05,Mumbai,Visakhapatnam,Same Day,High,1831.0,64,31803.84,1
ORD-00409,2023-12-05,2023-12-08,2023-12-11,2023-12-11,Kolkata,Agra,Express,Medium,1681.0,154,29851.24,0
ORD-00410,2023-10-12,2023-10-13,2023-10-14,2023-10-14,Ahmedabad,Nagpur,Same Day,Low,1065.0,160,6476.55,0
