Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Distance_Category,Order_Quantity,Order_Value_INR,Actual_Delivery_Days,Expected_Delivery_Days,Delay_Days,Is_Peak_Season,Is_Weekend,Order_Month,Delayed,Delay_Status
ORD-00155,2022-10-01,2022-10-04,2022-10-09,2022-10-12,Pune,Nagpur,Economy,Low,733.0,Medium,158,48700.54,8,11,-3,1,1,10,0,On Time
ORD-00156,2023-10-19,2023-10-22,2023-10-28,2023-10-30,Hyderabad,Bhubaneswar,Economy,High,713.0,Medium,55,20159.05,9,11,-2,1,0,10,0,On Time
ORD-00157,2022-12-15,2022-12-22,2022-12-29,2022-12-27,Pune,Indore,Standard,High,2048.0,Very Long,66,30150.01,14,12,2,1,0,12,1,Delayed
ORD-00158,2022-04-25,2022-04-28,2022-05-06,2022-05-03,Mumbai,Agra,Standard,Critical,1681.0,Very Long,26,12456.37,11,8,3,0,0,4,1,Delayed
ORD-00159,2022-10-28,2022-11-02,2022-11-05,2022-11-05,Hyderabad,Agra,Express,Low,1545.0,Very Long,185,24777.75,8,8,0,1,0,10,0,On Time
ORD-00160,2023-03-22,2023-03-30,2023-04-01,2023-03-31,Bangalore,Bhopal,Same Day,High,1186.0,Long,197,4168.9,10,9,1,0,0,3,1,Delayed
ORD-00161,2022-06-11,2022-06-13,2022-06-16,2022-06-18,Hyderabad,Kochi,Standard,High,1903.0,Very Long,130,2219.74,5,7,-2,0,1,6,0,On Time
ORD-00162,2023-04-10,2023-04-12,2023-04-19,2023-04-15,Delhi,Surat,Express,Medium,1570.0,Very Long,56,23702.31,9,5,4,0,0,4,1,Delayed
ORD-00163,2022-01-04,2022-01-06,2022-01-09,2022-01-09,Chennai,Indore,Express,Low,613.0,Medium,190,20233.63,5,5,0,0,0,1,0,On Time
ORD-00164,2022-09-27,2022-10-02,2022-10-06,2022-10-07,Ahmedabad,Bhubaneswar,Standard,High,1341.0,Long,34,7275.58,9,10,-1,0,0,9,0,On Time
ORD-00165,2023-05-28,2023-06-02,2023-06-03,2023-06-05,Delhi,Bhopal,Express,Critical,1686.0,Very Long,56,34536.27,6,8,-2,0,1,5,0,On Time
ORD-00166,2022-07-02,2022-07-03,2022-07-07,2022-07-11,Chennai,Indore,Economy,High,748.0,Medium,55,49648.72,5,9,-4,0,1,7,0,On Time
ORD-00167,2023-06-04,2023-06-07,2023-06-12,2023-06-12,Hyderabad,Bhopal,Standard,Medium,2210.0,Very Long,20,20084.52,8,8,0,0,1,6,0,On Time
ORD-00168,2022-04-19,2022-04-24,2022-04-25,2022-04-29,Ahmedabad,Bhubaneswar,Standard,Medium,51.0,Short,50,31415.65,6,10,-4,0,0,4,0,On Time
ORD-00169,2023-10-03,2023-10-06,2023-10-08,2023-10-09,Pune,Indore,Express,Low,691.0,Medium,153,48167.31,5,6,-1,1,0,10,0,On Time
ORD-00170,2022-11-02,2022-11-04,2022-11-14,2022-11-12,Chennai,Jaipur,Economy,High,2317.0,Very Long,84,41660.98,12,10,2,1,0,11,1,Delayed
ORD-00171,2023-10-17,2023-10-17,2023-10-27,2023-10-25,Hyderabad,Patna,Economy,High,1639.0,Very Long,153,23445.84,10,8,2,1,0,10,1,Delayed
ORD-00172,2023-06-04,2023-06-06,2023-06-09,2023-06-09,Hyderabad,Bhubaneswar,Express,Low,904.0,Long,53,37005.73,5,5,0,0,1,6,0,On Time
ORD-00173,2023-09-16,2023-09-18,2023-09-21,2023-09-19,Delhi,Nagpur,Same Day,High,1809.0,Very Long,142,6842.68,5,3,2,0,1,9,1,Delayed
ORD-00174,2022-07-23,2022-07-23,2022-07-28,2022-07-26,Delhi,Nagpur,Express,Medium,2482.0,Very Long,188,25849.14,5,3,2,0,1,7,1,Delayed
ORD-00175,2022-06-06,2022-06-11,2022-06-12,2022-06-14,Pune,Kochi,Express,Critical,1711.0,Very Long,111,14313.48,6,8,-2,0,0,6,0,On Time
ORD-00176,2023-01-18,2023-01-19,2023-01-24,2023-01-24,Bangalore,Lucknow,Standard,Medium,1203.0,Long,171,8477.6,6,6,0,0,0,1,0,On Time
ORD-00177,2022-06-15,2022-06-19,2022-06-22,2022-06-24,Kolkata,Nagpur,Standard,Low,1126.0,Long,190,21600.9,7,9,-2,0,0,6,0,On Time
ORD-00178,2023-07-07,2023-07-13,2023-07-17,2023-07-18,Mumbai,Lucknow,Standard,Medium,1757.0,Very Long,112,6985.22,10,11,-1,0,0,7,0,On Time
ORD-00179,2023-06-28,2023-07-01,2023-07-07,2023-07-04,Kolkata,Jaipur,Express,Medium,1745.0,Very Long,69,35099.76,9,6,3,0,0,6,1,Delayed
ORD-00180,2022-01-01,2022-01-03,2022-01-12,2022-01-08,Kolkata,Bhubaneswar,Standard,Low,1783.0,Very Long,191,23083.88,11,7,4,0,1,1,1,Delayed
ORD-00181,2023-09-06,2023-09-10,2023-09-17,2023-09-18,Ahmedabad,Agra,Economy,Medium,1489.0,Long,2,26791.66,11,12,-1,0,0,9,0,On Time
ORD-00182,2022-11-28,2022-11-30,2022-12-11,2022-12-05,Bangalore,Agra,Standard,Medium,2344.0,Very Long,182,7745.61,13,7,6,1,0,11,1,Delayed
ORD-00183,2023-05-16,2023-05-16,2023-05-19,2023-05-21,Ahmedabad,Bhopal,Standard,High,885.0,Long,16,7418.7,3,5,-2,0,0,5,0,On Time
ORD-00184,2022-01-20,2022-01-20,2022-01-21,2022-01-23,Pune,Visakhapatnam,Express,Low,252.0,Short,183,29379.06,1,3,-2,0,0,1,0,On Time
ORD-00185,2022-04-25,2022-04-27,2022-04-28,2022-04-28,Ahmedabad,Kochi,Same Day,Medium,172.0,Short,94,49257.98,3,3,0,0,0,4,0,On Time
ORD-00186,2023-01-07,2023-01-10,2023-01-14,2023-01-15,Chennai,Patna,Standard,Low,450.0,Medium,171,5264.4,7,8,-1,0,1,1,0,On Time
ORD-00187,2022-11-11,2022-11-13,2022-11-15,2022-11-18,Pune,Visakhapatnam,Standard,High,816.0,Long,189,14643.71,4,7,-3,1,0,11,0,On Time
ORD-00188,2022-09-03,2022-09-06,2022-09-09,2022-09-14,Pune,Surat,Economy,Low,343.0,Medium,166,43538.23,6,11,-5,0,1,9,0,On Time
ORD-00189,2022-03-01,2022-03-02,2022-03-09,2022-03-07,Hyderabad,Lucknow,Standard,Critical,2377.0,Very Long,45,4077.46,8,6,2,0,0,3,1,Delayed
ORD-00190,2022-09-04,2022-09-09,2022-09-10,2022-09-14,Hyderabad,Patna,Standard,High,,,126,43856.34,6,10,-4,0,1,9,0,On Time
ORD-00191,2023-08-04,2023-08-06,2023-08-17,2023-08-14,Hyderabad,Vadodara,Economy,Medium,1980.0,Very Long,179,26452.16,13,10,3,0,0,8,1,Delayed
ORD-00192,2022-03-22,2022-03-24,2022-03-31,2022-03-29,Mumbai,Kochi,Standard,Medium,2241.0,Very Long,170,20709.21,9,7,2,0,0,3,1,Delayed
ORD-00193,2022-03-29,2022-03-31,2022-04-01,2022-04-03,Chennai,Kochi,Express,Low,658.0,Medium,24,15829.19,3,5,-2,0,0,3,0,On Time
ORD-00194,2023-05-13,2023-05-21,2023-05-27,2023-05-26,Chennai,Nagpur,Standard,Medium,1197.0,Long,115,15207.3,14,13,1,0,1,5,1,Delayed
ORD-00195,2022-03-12,2022-03-13,2022-03-16,2022-03-18,Hyderabad,Patna,Standard,,236.0,Short,158,15637.23,4,6,-2,0,1,3,0,On Time
ORD-00196,2023-06-30,2023-07-07,2023-07-14,2023-07-12,Kolkata,Vadodara,Standard,Critical,1844.0,Very Long,165,44297.75,14,12,2,0,0,6,1,Delayed
ORD-00197,2022-05-09,2022-05-12,2022-05-13,2022-05-17,Mumbai,Indore,Standard,Low,709.0,Medium,123,36327.86,4,8,-4,0,0,5,0,On Time
ORD-00198,2022-05-12,2022-05-14,2022-05-20,2022-05-19,Kolkata,Chandigarh,Standard,Medium,2005.0,Very Long,181,33651.29,8,7,1,0,0,5,1,Delayed
ORD-00199,2023-11-07,2023-11-11,2023-11-16,2023-11-16,Delhi,Kochi,Standard,High,1419.0,Long,191,40038.08,9,9,0,1,0,11,0,On Time
ORD-00200,2023-05-02,2023-05-04,2023-05-07,2023-05-05,Chennai,Lucknow,,High,2036.0,Very Long,139,13227.18,5,3,2,0,0,5,1,Delayed
ORD-00201,2023-07-17,2023-07-22,2023-07-26,2023-07-27,Chennai,Visakhapatnam,Standard,Low,1584.0,Very Long,78,31093.12,9,10,-1,0,0,7,0,On Time
ORD-00202,2022-06-19,2022-06-20,2022-06-21,2022-06-23,Kolkata,Agra,Express,Medium,196.0,Short,151,23273.28,2,4,-2,0,1,6,0,On Time
ORD-00203,2022-09-29,2022-10-07,2022-10-16,2022-10-15,Mumbai,Surat,Economy,Medium,1784.0,Very Long,117,39230.86,17,16,1,0,0,9,1,Delayed
ORD-00204,2023-06-25,2023-06-27,2023-06-28,2023-06-30,Chennai,Surat,Express,High,1893.0,Very Long,80,15808.18,3,5,-2,0,1,6,0,On Time
ORD-00205,2023-09-14,2023-09-16,2023-09-17,2023-09-21,Kolkata,Coimbatore,Standard,Medium,538.0,Medium,50,32337.34,3,7,-4,0,0,9,0,On Time
ORD-00206,2023-03-10,2023-03-12,2023-03-21,2023-03-20,Pune,Vadodara,Economy,Medium,2009.0,Very Long,85,44169.51,11,10,1,0,0,3,1,Delayed
ORD-00207,2022-08-05,2022-08-06,2022-08-12,2022-08-11,Pune,Vadodara,Standard,Critical,1713.0,Very Long,183,20406.45,7,6,1,0,0,8,1,Delayed
ORD-00208,2023-07-07,2023-07-09,2023-07-20,2023-07-14,Ahmedabad,Visakhapatnam,Standard,High,2435.0,Very Long,183,3797.79,13,7,6,0,0,7,1,Delayed
ORD-00209,2023-12-08,2023-12-12,2023-12-13,2023-12-13,Mumbai,Jaipur,Same Day,High,690.0,Medium,4,26044.52,5,5,0,1,0,12,0,On Time
ORD-00210,2022-07-25,2022-08-01,2022-08-03,2022-08-04,Kolkata,Jaipur,Express,Medium,1852.0,Very Long,182,17625.64,9,10,-1,0,0,7,0,On Time
ORD-00211,2024-01-01,2024-01-08,2024-01-12,2024-01-11,Ahmedabad,Visakhapatnam,Express,Low,2019.0,Very Long,61,33775.16,11,10,1,0,0,1,1,Delayed
ORD-00212,2022-11-16,2022-11-20,2022-11-27,2022-11-25,Pune,Nagpur,Standard,Critical,2248.0,Very Long,111,47576.13,11,9,2,1,0,11,1,Delayed
ORD-00213,2023-02-13,2023-02-13,2023-02-16,2023-02-16,Mumbai,Indore,Express,Medium,1488.0,Long,78,24537.61,3,3,0,0,0,2,0,On Time
ORD-00214,2023-11-19,2023-11-19,2023-11-25,2023-11-24,Bangalore,Nagpur,Standard,Low,1684.0,Very Long,83,23576.42,6,5,1,1,1,11,1,Delayed
ORD-00215,2023-10-28,2023-10-29,2023-11-01,2023-11-06,Ahmedabad,Surat,Economy,Medium,312.0,Medium,133,32901.95,4,9,-5,1,1,10,0,On Time
ORD-00216,2023-01-18,2023-01-19,2023-01-25,2023-01-24,Bangalore,Bhopal,Standard,Low,1837.0,Very Long,100,5623.13,7,6,1,0,0,1,1,Delayed
ORD-00217,2023-03-25,2023-04-02,2023-04-16,2023-04-10,Hyderabad,Surat,Economy,Medium,2241.0,Very Long,146,13048.56,22,16,6,0,1,3,1,Delayed
ORD-00218,2023-06-14,2023-06-15,2023-06-21,2023-06-18,Mumbai,Agra,Express,High,2443.0,Very Long,172,45989.48,7,4,3,0,0,6,1,Delayed
ORD-00219,2023-04-08,2023-04-09,2023-04-11,2023-04-17,Delhi,Kochi,Economy,Critical,673.0,Medium,31,33662.16,3,9,-6,0,1,4,0,On Time
ORD-00220,2022-05-04,2022-05-07,2022-05-11,2022-05-08,Hyderabad,Patna,Same Day,Critical,1066.0,Long,119,1165.48,7,4,3,0,0,5,1,Delayed
ORD-00221,2022-09-11,2022-09-15,2022-09-17,2022-09-18,Ahmedabad,Patna,Express,Low,930.0,Long,94,10628.96,6,7,-1,0,1,9,0,On Time
ORD-00222,2022-08-19,2022-08-20,2022-08-26,2022-08-25,Kolkata,Kochi,Standard,Medium,2099.0,Very Long,149,34300.44,7,6,1,0,0,8,1,Delayed
ORD-00223,2022-03-07,2022-03-07,2022-03-14,2022-03-12,Hyderabad,Kochi,Standard,Low,1377.0,Long,175,38337.76,7,5,2,0,0,3,1,Delayed
ORD-00224,2022-12-13,2022-12-17,2022-12-28,2022-12-22,Hyderabad,Surat,Standard,High,2351.0,Very Long,30,42073.05,15,9,6,1,0,12,1,Delayed
ORD-00225,2022-01-22,2022-01-25,2022-01-27,2022-02-02,Ahmedabad,Patna,Economy,Medium,502.0,Medium,55,14962.75,5,11,-6,0,1,1,0,On Time
ORD-00226,2023-08-26,2023-08-28,2023-09-02,2023-09-05,Kolkata,Patna,Economy,High,1233.0,Long,105,46585.92,7,10,-3,0,1,8,0,On Time
ORD-00227,2023-07-22,2023-07-26,2023-07-30,2023-07-29,Kolkata,Bhubaneswar,Express,High,2106.0,Very Long,196,27870.87,8,7,1,0,1,7,1,Delayed
ORD-00228,2022-08-24,2022-08-26,2022-09-02,2022-08-31,Pune,Coimbatore,Standard,Medium,1732.0,Very Long,197,34978.68,9,7,2,0,0,8,1,Delayed
ORD-00229,2023-08-26,2023-08-30,2023-09-09,2023-09-04,Delhi,Agra,Standard,Medium,2305.0,Very Long,41,30038.57,14,9,5,0,1,8,1,Delayed
ORD-00230,2022-08-14,2022-08-17,2022-08-20,2022-08-20,Kolkata,Agra,Express,Critical,1204.0,Long,173,6575.63,6,6,0,0,1,8,0,On Time
ORD-00231,2022-01-08,2022-01-12,2022-01-13,2022-01-15,Chennai,Patna,Express,Critical,453.0,Medium,74,48174.18,5,7,-2,0,1,1,0,On Time
ORD-00232,2022-03-14,2022-03-17,2022-03-21,2022-03-18,Chennai,Kochi,Same Day,Medium,2249.0,Very Long,158,6582.34,7,4,3,0,0,3,1,Delayed
ORD-00233,2023-12-26,2023-12-29,2024-01-08,2024-01-06,Delhi,Jaipur,Economy,Medium,2151.0,Very Long,77,13116.66,13,11,2,1,0,12,1,Delayed
ORD-00234,2023-10-09,2023-10-15,2023-10-22,2023-10-20,Mumbai,Indore,Standard,Critical,1746.0,Very Long,85,40774.58,13,11,2,1,0,10,1,Delayed
ORD-00235,2022-03-02,2022-03-05,2022-03-06,2022-03-08,Ahmedabad,Bhopal,Express,Low,677.0,Medium,173,31120.55,4,6,-2,0,0,3,0,On Time
ORD-00236,2022-08-23,2022-08-23,2022-08-25,2022-08-26,Mumbai,Visakhapatnam,Express,Medium,636.0,Medium,104,41988.38,2,3,-1,0,0,8,0,On Time
ORD-00237,2022-03-11,2022-03-14,2022-03-19,2022-03-19,Chennai,Kochi,Standard,Low,1698.0,Very Long,173,26028.94,8,8,0,0,0,3,0,On Time
ORD-00238,2022-02-02,2022-02-05,2022-02-10,2022-02-10,Kolkata,Coimbatore,Standard,Medium,1493.0,Long,79,19161.17,8,8,0,0,0,2,0,On Time
ORD-00239,2022-12-05,2022-12-05,2022-12-09,2022-12-10,Delhi,Patna,Standard,Low,1495.0,Long,84,46131.35,4,5,-1,1,0,12,0,On Time
ORD-00240,2022-03-14,2022-03-18,2022-03-21,2022-03-26,Mumbai,Vadodara,Economy,Medium,153.0,Short,173,2294.49,7,12,-5,0,0,3,0,On Time
ORD-00241,2023-06-11,2023-06-14,2023-06-15,2023-06-17,Mumbai,Lucknow,Express,Medium,303.0,Medium,183,42878.45,4,6,-2,0,1,6,0,On Time
ORD-00242,2022-09-01,2022-09-02,2022-09-04,2022-09-05,Bangalore,Agra,Express,Medium,1546.0,Very Long,187,11925.48,3,4,-1,0,0,9,0,On Time
ORD-00243,2022-10-13,2022-10-14,2022-10-18,2022-10-22,Ahmedabad,Surat,Economy,Critical,148.0,Short,133,42512.45,5,9,-4,1,0,10,0,On Time
ORD-00244,2023-11-17,2023-11-19,2023-11-23,2023-11-20,Hyderabad,Surat,Same Day,High,2250.0,Very Long,124,7390.23,6,3,3,1,0,11,1,Delayed
ORD-00245,2023-05-13,2023-05-15,2023-05-18,2023-05-20,Chennai,Agra,Standard,High,1934.0,Very Long,32,29220.84,5,7,-2,0,1,5,0,On Time
ORD-00246,2022-08-08,2022-08-11,2022-08-14,2022-08-14,Kolkata,Indore,Express,High,1969.0,Very Long,6,44461.34,6,6,0,0,0,8,0,On Time
ORD-00247,2023-07-07,2023-07-11,2023-07-12,2023-07-14,Delhi,Kochi,Express,Low,927.0,Long,94,23940.21,5,7,-2,0,0,7,0,On Time
ORD-00248,2022-05-16,2022-05-19,2022-05-20,2022-05-20,Mumbai,Vadodara,Same Day,Medium,387.0,Medium,26,37455.05,4,4,0,0,0,5,0,On Time
ORD-00249,2023-08-08,2023-08-08,2023-08-09,2023-08-09,Ahmedabad,Indore,Same Day,Critical,1006.0,Long,37,40331.25,1,1,0,0,0,8,0,On Time
ORD-00250,2023-08-14,2023-08-22,2023-08-25,2023-08-25,Hyderabad,Jaipur,Express,Medium,1754.0,Very Long,13,36956.46,11,11,0,0,0,8,0,On Time
ORD-00251,2023-04-30,2023-05-05,2023-05-06,2023-05-10,Chennai,Chandigarh,Standard,Low,210.0,Short,93,46303.82,6,10,-4,0,1,4,0,On Time
ORD-00252,2022-09-06,2022-09-14,2022-09-22,2022-09-22,Chennai,Nagpur,Economy,High,1653.0,Very Long,197,22618.29,16,16,0,0,0,9,0,On Time
ORD-00253,2023-04-30,2023-05-03,2023-05-04,2023-05-08,Ahmedabad,Agra,Standard,Medium,447.0,Medium,25,9069.71,4,8,-4,0,1,4,0,On Time
ORD-00254,2023-02-21,2023-02-23,2023-02-28,2023-02-28,Bangalore,Lucknow,Standard,Medium,1350.0,Long,141,2866.65,7,7,0,0,0,2,0,On Time
ORD-00255,2022-07-14,2022-07-19,2022-07-21,2022-07-24,Delhi,Nagpur,Standard,Critical,865.0,Long,20,12699.76,7,10,-3,0,0,7,0,On Time
ORD-00256,2022-04-07,2022-04-08,2022-04-16,2022-04-13,Mumbai,Vadodara,Standard,High,1577.0,Very Long,72,7588.28,9,6,3,0,0,4,1,Delayed
ORD-00257,2022-04-10,2022-04-14,2022-04-23,2022-04-19,Delhi,Agra,Standard,Medium,1969.0,Very Long,188,28118.46,13,9,4,0,1,4,1,Delayed
ORD-00258,2023-11-06,2023-11-11,2023-11-20,2023-11-19,Ahmedabad,Chandigarh,Economy,Critical,1465.0,Long,149,9654.79,14,13,1,1,0,11,1,Delayed
ORD-00259,2023-03-18,2023-03-21,2023-03-27,2023-03-29,Ahmedabad,Lucknow,Economy,High,1208.0,Long,115,2427.22,9,11,-2,0,1,3,0,On Time
ORD-00260,2022-12-29,2023-01-05,2023-01-12,2023-01-10,Delhi,Nagpur,Standard,High,1268.0,Long,127,2281.5,14,12,2,1,0,12,1,Delayed
ORD-00261,2023-03-10,2023-03-11,2023-03-12,2023-03-16,Pune,Lucknow,Standard,Low,450.0,Medium,189,41662.69,2,6,-4,0,0,3,0,On Time
ORD-00262,2023-02-25,2023-02-26,2023-02-27,2023-03-03,Hyderabad,Indore,Standard,Low,689.0,Medium,26,29776.77,2,6,-4,0,1,2,0,On Time
ORD-00263,2023-04-24,2023-04-26,2023-04-28,2023-05-01,Chennai,Bhopal,Standard,High,509.0,Medium,54,18225.22,4,7,-3,0,0,4,0,On Time
ORD-00264,2022-02-25,2022-02-27,2022-03-06,2022-03-04,Pune,Bhubaneswar,Standard,High,1004.0,Long,170,44764.29,9,7,2,0,0,2,1,Delayed
ORD-00265,2023-11-21,2023-11-22,2023-11-24,2023-11-30,Kolkata,Lucknow,Economy,High,519.0,Medium,139,3974.73,3,9,-6,1,0,11,0,On Time
ORD-00266,2023-11-01,2023-11-03,2023-11-06,2023-11-08,Chennai,Vadodara,Standard,Low,1095.0,Long,165,49025.94,5,7,-2,1,0,11,0,On Time
ORD-00267,2023-10-24,2023-10-29,2023-10-30,2023-11-01,Chennai,Chandigarh,Express,,1743.0,Very Long,125,31006.44,6,8,-2,1,0,10,0,On Time
ORD-00268,2022-04-11,2022-04-13,2022-04-22,2022-04-18,Hyderabad,Indore,Standard,High,2135.0,Very Long,11,9581.48,11,7,4,0,0,4,1,Delayed
ORD-00269,2022-03-04,2022-03-11,2022-03-24,2022-03-19,Kolkata,Bhubaneswar,Economy,Low,2327.0,Very Long,27,34113.92,20,15,5,0,0,3,1,Delayed
ORD-00270,2023-02-17,2023-02-17,2023-02-19,2023-02-18,Mumbai,Indore,Same Day,Medium,612.0,Medium,94,38287.37,2,1,1,0,0,2,1,Delayed
ORD-00271,2022-12-14,2022-12-15,2022-12-23,2022-12-23,Kolkata,Jaipur,Economy,Low,1849.0,Very Long,83,21752.47,9,9,0,1,0,12,0,On Time
ORD-00272,2022-04-22,2022-04-30,2022-05-01,2022-05-01,Mumbai,Patna,Same Day,Low,2124.0,Very Long,34,43150.81,9,9,0,0,0,4,0,On Time
ORD-00273,2022-09-12,2022-09-15,2022-09-16,2022-09-20,Bangalore,Agra,Standard,High,275.0,Short,38,7961.25,4,8,-4,0,0,9,0,On Time
ORD-00274,2022-07-16,2022-07-18,2022-07-21,2022-07-23,Bangalore,Surat,Standard,,847.0,Long,189,14302.46,5,7,-2,0,1,7,0,On Time
ORD-00275,2022-07-14,2022-07-20,2022-07-23,2022-07-23,Kolkata,Jaipur,Express,Medium,2381.0,Very Long,87,5127.87,9,9,0,0,0,7,0,On Time
ORD-00276,2023-07-04,2023-07-08,2023-07-10,2023-07-13,Delhi,Chandigarh,Standard,Medium,1009.0,Long,181,10938.45,6,9,-3,0,0,7,0,On Time
ORD-00277,2023-04-05,2023-04-06,2023-04-08,2023-04-09,Ahmedabad,Kochi,Express,High,1554.0,Very Long,65,12317.08,3,4,-1,0,0,4,0,On Time
ORD-00278,2022-05-24,2022-05-25,2022-05-26,2022-05-30,Kolkata,Visakhapatnam,Standard,Medium,502.0,Medium,131,45922.84,2,6,-4,0,0,5,0,On Time
ORD-00279,2023-03-09,2023-03-11,2023-03-13,2023-03-16,Pune,Vadodara,Standard,Medium,865.0,Long,195,4366.43,4,7,-3,0,0,3,0,On Time
ORD-00280,2022-07-07,2022-07-10,2022-07-12,2022-07-13,Pune,Vadodara,Express,Critical,708.0,Medium,156,21657.05,5,6,-1,0,0,7,0,On Time
ORD-00281,2022-10-13,2022-10-21,2022-10-22,2022-10-24,Hyderabad,Kochi,Express,,596.0,Medium,142,26853.74,9,11,-2,1,0,10,0,On Time
ORD-00282,2023-04-19,2023-04-19,2023-04-20,2023-04-20,Ahmedabad,Surat,Same Day,Critical,1265.0,Long,52,44985.31,1,1,0,0,0,4,0,On Time
ORD-00283,2022-09-13,2022-09-17,2022-09-18,2022-09-22,Ahmedabad,Indore,Standard,Low,66.0,Short,30,49885.96,5,9,-4,0,0,9,0,On Time
ORD-00284,2022-03-19,2022-03-24,2022-03-25,2022-03-27,Mumbai,Bhopal,Express,Medium,1293.0,Long,186,37792.71,6,8,-2,0,1,3,0,On Time
ORD-00285,2023-03-30,2023-04-04,2023-04-12,2023-04-09,Chennai,Visakhapatnam,Standard,Medium,2255.0,Very Long,182,48554.15,13,10,3,0,0,3,1,Delayed
ORD-00286,2023-07-18,2023-07-20,2023-07-24,2023-07-25,Hyderabad,Vadodara,Standard,Critical,1119.0,Long,197,39461.51,6,7,-1,0,0,7,0,On Time
ORD-00287,2022-04-11,2022-04-13,2022-04-15,2022-04-16,Pune,Chandigarh,Express,Medium,2196.0,Very Long,113,48178.53,4,5,-1,0,0,4,0,On Time
ORD-00288,2022-02-21,2022-02-23,2022-03-03,2022-02-28,Pune,Vadodara,Standard,Medium,1818.0,Very Long,143,35509.9,10,7,3,0,0,2,1,Delayed
ORD-00289,2023-10-30,2023-10-31,2023-11-02,2023-11-05,Bangalore,Surat,Standard,Critical,1110.0,Long,166,4448.29,3,6,-3,1,0,10,0,On Time
ORD-00290,2023-07-08,2023-07-13,2023-07-21,2023-07-18,Mumbai,Coimbatore,Standard,Medium,2377.0,Very Long,142,20395.05,13,10,3,0,1,7,1,Delayed
ORD-00291,2022-01-16,2022-01-16,2022-01-19,2022-01-21,Pune,Bhubaneswar,Standard,Medium,351.0,Medium,185,32506.57,3,5,-2,0,1,1,0,On Time
ORD-00292,2022-04-06,2022-04-07,2022-04-09,2022-04-12,Pune,Bhubaneswar,Standard,Medium,230.0,Short,187,17860.57,3,6,-3,0,0,4,0,On Time
ORD-00293,2022-08-31,2022-09-04,2022-09-06,2022-09-09,Mumbai,Kochi,Standard,High,656.0,Medium,8,14032.5,6,9,-3,0,0,8,0,On Time
ORD-00294,2022-06-20,2022-06-27,2022-06-29,2022-07-02,Pune,Vadodara,Standard,Low,749.0,Medium,72,29081.26,9,12,-3,0,0,6,0,On Time
ORD-00295,2023-02-21,2023-03-01,2023-03-06,2023-03-06,Chennai,Patna,Standard,Low,1042.0,Long,147,46708.34,13,13,0,0,0,2,0,On Time
ORD-00296,2023-05-13,2023-05-14,2023-05-17,2023-05-17,Delhi,Visakhapatnam,Express,Medium,1189.0,Long,32,2231.6,4,4,0,0,1,5,0,On Time
ORD-00297,2023-05-08,2023-05-11,2023-05-12,2023-05-16,Hyderabad,Vadodara,Standard,Medium,240.0,Short,95,38576.94,4,8,-4,0,0,5,0,On Time
ORD-00298,2022-08-07,2022-08-10,2022-08-17,2022-08-15,Chennai,Coimbatore,Standard,Critical,2350.0,Very Long,157,36275.0,10,8,2,0,1,8,1,Delayed
ORD-00299,2023-02-15,2023-02-19,2023-02-20,2023-02-24,Chennai,Vadodara,Standard,Critical,1030.0,Long,41,48215.69,5,9,-4,0,0,2,0,On Time
ORD-00300,2022-03-02,2022-03-06,2022-03-10,2022-03-09,Delhi,Indore,,High,2056.0,Very Long,75,46570.21,8,7,1,0,0,3,1,Delayed
ORD-00301,2022-06-18,2022-06-21,2022-06-27,2022-06-29,Bangalore,Kochi,Economy,High,1234.0,Long,45,38230.51,9,11,-2,0,1,6,0,On Time
ORD-00302,2023-01-24,2023-01-29,2023-01-31,2023-01-30,Ahmedabad,Bhopal,Same Day,High,177.0,Short,13,26260.23,7,6,1,0,0,1,1,Delayed
ORD-00303,2022-01-03,2022-01-05,2022-01-08,2022-01-06,Hyderabad,Visakhapatnam,Same Day,Low,2115.0,Very Long,155,10611.24,5,3,2,0,0,1,1,Delayed
ORD-00304,2023-02-04,2023-02-09,2023-02-15,2023-02-12,Bangalore,Agra,Express,High,1866.0,Very Long,19,27489.17,11,8,3,0,1,2,1,Delayed
ORD-00305,2022-09-29,2022-10-04,2022-10-07,2022-10-07,Bangalore,Agra,Express,Medium,1808.0,Very Long,154,38384.92,8,8,0,0,0,9,0,On Time
ORD-00306,2023-04-11,2023-04-15,2023-04-18,2023-04-18,Chennai,Surat,Express,Medium,619.0,Medium,53,44835.63,7,7,0,0,0,4,0,On Time
ORD-00307,2022-10-20,2022-10-25,2022-10-29,2022-10-30,Pune,Lucknow,,High,1396.0,Long,179,39590.74,9,10,-1,1,0,10,0,On Time
ORD-00308,2023-03-10,2023-03-12,2023-03-20,2023-03-17,Bangalore,Bhopal,Standard,Medium,1945.0,Very Long,165,10165.71,10,7,3,0,0,3,1,Delayed
ORD-00309,2023-12-15,2023-12-17,2023-12-18,2023-12-22,Delhi,Agra,Standard,High,675.0,Medium,137,30184.47,3,7,-4,1,0,12,0,On Time
ORD-00310,2023-07-24,2023-07-25,2023-08-03,2023-08-02,Ahmedabad,Visakhapatnam,Economy,Medium,1736.0,Very Long,180,16942.59,10,9,1,0,0,7,1,Delayed
ORD-00311,2023-11-09,2023-11-17,2023-11-18,2023-11-20,Hyderabad,Lucknow,Express,High,204.0,Short,182,955.68,9,11,-2,1,0,11,0,On Time
